,temporal_1,temporal_2,temporal_3,temporal_4,temporal_5,temporal_6,temporal_7,temporal_8,temporal_9,temporal_10,message_transfer_time,thread_run_time,processor_utilization,input_waiting,label
528,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4300173230284976,1.4162976114870351,0.04332054824784537,0.77933024645384,1
529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.1606066844953906,2.87243988576926,0.1030841611668406,1.2120103033829275,0
530,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0585762532241723,5.338767517623665,0.5155929737435347,0.14227034624840906,1
531,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.6751564504309018,8.139319337481362,0.9824621044111832,0.4474283574200638,1
532,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.375389697594496,4.033138168471607,0.4114567308107999,0.0053693709666614575,1
533,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0816071426231098,9.670662464376752,0.6155729545542656,1.080105927870667,1
534,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.88420391820242,6.654005697376356,0.7616533303200376,2.4320634207515632,1
535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7141226656606042,3.1305563710469295,0.9279200892164283,1.7273353357077004,1
536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.32468724346359,5.614340801656713,0.17701665109231846,2.5197184362750624,0
537,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.7674771127820734,3.750736814717354,0.9114260153205236,0.526374902230083,1
538,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.821845999659557,9.119811443888551,0.6264242471491316,2.0320246590031164,1
539,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.9587150171156877,0.48347194001367777,0.8056069161573313,2.2375726916801684,1
540,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.912606354904417,2.2891553502815185,0.29555522243611676,1.032002657971707,0
541,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.585837755447074,0.9656653095095991,0.5001009596293442,0.34289304338485693,1
542,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.271313543154992,8.05619691948332,0.20895919013419806,2.2266082698824867,1
543,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5506484485803695,1.9107940244966648,0.8546041335567958,1.5644115779495231,1
544,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.877517070377537,7.4284738098208,0.20457909251008255,1.40919397111145,1
545,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0215388961182503,5.6159649411635115,0.5483267785773366,2.511330119096496,1
546,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.6808706746915227,8.302159852368929,0.41791321337237974,1.4787183818909377,1
547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.120810674570906,9.949487926912145,0.04958951320552152,0.8849263781525077,0
548,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.4264396972515003,1.5423678655640172,0.41214764922290736,2.2452951841264497,1
549,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.510000708131129,1.5041733146828873,0.7843974193260598,0.809541562848078,1
550,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.8898563811666502,6.362155333877388,0.5289325210024439,0.8288564644552764,1
551,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.615465273322094,0.36304373004461765,0.3047968906588412,0.6262043683849311,0
552,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.040664165565407,8.174179501988373,0.4454133154310441,0.310161971543894,1
553,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.656409920603767,3.7663929184962432,0.7742655997733134,2.404726788205241,1
554,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4499517355039298,3.989347229262198,0.6681537597839832,2.1020548026168018,1
555,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.9623330931302125,5.720458128324683,0.11090324122416129,1.149639556195349,1
556,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.499836527494178,3.4209539076707562,0.5312465781942654,2.1749534065340494,1
557,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.172380692268341,3.0023523991797174,0.1986952389926171,2.883737330411184,1
558,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9956812200356926,2.049692188457742,0.9784073091128059,1.3987457850909004,1
559,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.3366913292309492,7.188214703102348,0.7386253730248429,1.4648560696170099,1
560,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.585738130367617,7.6861256083794585,0.08100079496575419,1.587182263538804,0
561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3062482305084302,6.081026640537153,0.24822925918601002,0.7996805413668334,1
562,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8365930778752837,2.360338013724801,0.07812567561224593,0.7440121795507726,1
563,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0311510009948273,6.947589432350375,0.3700963576587827,1.4651541667494778,1
564,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.593975918471024,1.5785890614460574,0.822684554489393,1.5021913830810596,1
565,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.860512130779084,8.7828246171939,0.06675554834442066,0.8678459204855061,1
566,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.649624333076877,4.463260584432421,0.16535719938920312,1.74693880045281,1
567,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.933672285803628,4.758612739283277,0.2674452436822521,2.312374064559492,0
568,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.335558551894918,2.0414819045005306,0.6240803016413002,2.068735908519619,1
569,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.865083435054472,6.155111211329035,0.9746834478583918,0.4413254143701144,1
570,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7620817348535944,9.85048884842448,0.8227320656705545,1.927175309847426,1
571,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4406838907933794,5.89100485042104,0.2009265169060389,0.010254868470925271,1
572,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.824321208269569,6.523451545540388,0.7100628066747386,1.1780903006223198,1
573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.451310785278073,2.8848916593554605,0.5563877522380456,1.3830835474590883,1
574,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12826610071671685,3.258514080423317,0.49162786519733737,2.386670360765966,1
575,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.159910666862431,1.9635559007053371,0.9083858070043304,2.6402816789458363,1
576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.2963037849504089,5.146016719675236,0.588129755949194,2.1545931708840156,1
577,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.794534623018813,1.479745766615994,0.13720967479296886,2.32575674978864,1
578,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.8478433498711144,6.184812762273163,0.16496779055647837,2.7948413772189316,0
579,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3931530856647147,4.653102242138287,0.9219734138855231,1.4536414438519345,1
580,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.34825369331690614,6.243118930312149,0.08020519581616115,0.8391606454536891,1
581,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.019072626936348,0.7072084961326075,0.13791411041737967,1.1104226565798214,1
582,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9083663075200443,8.840570721199235,0.6531136838100272,1.2858715262912035,1
583,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7439023727581745,3.785813781837495,0.22433741140043484,0.9484597448574225,1
584,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.34424951839964,2.069313586819997,0.8260991034111457,0.9111424163588708,1
585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.025185719737174095,5.007837145061737,0.41600647787135625,2.9480695312174845,1
586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.31639942051611025,9.298208966736222,0.48239981278803856,2.9769806732188675,1
587,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.597029944552985,6.942861467422575,0.12863815767692355,1.9287842746729023,0
588,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2577771516232938,3.4008672023369924,0.028163609753353414,2.4293815074184804,1
589,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.871691371819831,3.0384354735519037,0.7592362322417372,2.163434560041761,1
590,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.285865937103429,6.61286557026359,0.07398970375480485,2.046335180115757,0
591,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5611618114512207,0.888046565068874,0.6401590204338349,0.43952457390516797,1
592,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.9746445167279654,3.6541018247418156,0.537531451344345,0.41016542176165416,1
593,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0369549279095502,4.786777836082145,0.5184905463875858,2.65751958796021,1
594,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.4771329051902615,7.605174772189203,0.29968502216307435,0.04280138168605452,1
595,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.9042667128938973,3.25517313597064,0.7560286356710962,2.0392916371444096,1
596,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.723799291533741,7.921518285582522,0.40061355138469223,2.4143560156456307,0
597,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.731032298305674,7.8268749062810254,0.15125457180975566,2.1537391146271334,0
598,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2958994519006621,0.19463210418872445,0.05604314037767222,0.4332277877564654,1
599,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5054972866450667,1.904131239302802,0.342547995787465,1.9215119873297863,1
600,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.4626270835017445,6.533942786712941,0.6080549794500912,0.3704603163965575,1
601,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8501136354941439,4.960420603042969,0.22032209319154272,1.386741835206136,1
602,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.8831171864999874,0.276363215541926,0.7422047933730614,1.9644975693194469,1
603,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.001255963487042,3.596488810184315,0.10872581326500796,1.1156101415628803,1
604,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.465567590758023,6.257735997273613,0.47196475724831066,1.5517375092341277,1
605,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.30594442107002295,9.916863397606305,0.5367042533245971,2.840863651154892,1
606,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.250482675235383,2.068744951796735,0.8210120962669403,0.9311689437485579,1
607,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.962022982037479,1.52719006650051,0.11794768295781599,0.5250297119044406,0
608,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.004695295063575,3.643684619792118,0.00167499407382099,2.7226953474509807,0
609,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.9666665591992882,5.5091262918773065,0.5337097117512868,1.4497611135576816,1
610,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.689281325834002,6.644993180338094,0.15072507218414544,1.4890697974005458,0
611,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.7412808111048212,3.6081475701099497,0.5716933663458366,2.8606877797087096,1
612,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.858123502234236,2.2844163829322692,0.03290280575943039,0.8034229986549632,1
613,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.773255813889067,0.05224430408054204,0.49067501956104187,2.389433029477562,0
614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.326030131846144,1.8344699904381656,0.39074000582160706,1.6804678105743271,0
615,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4982771312435532,1.0006356442883158,0.15624738243717706,2.0700532908012113,1
616,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6112616706593565,2.421098654526367,0.4678472413688216,1.4119308540306128,1
617,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.029953010146282,3.22574472619484,0.47716940830353094,1.151576506758524,0
618,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.881759124437401,0.7873840140946564,0.06788143433830562,0.4321805709263684,0
619,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6374355400609211,4.058459588711136,0.6769077928446383,2.9625006035200228,1
620,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.2567967415544046,1.676260797433069,0.9136999730901166,2.181603292171789,1
621,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.04918444023153945,5.813675516899609,0.6134427335030938,1.3652084765962265,1
622,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17746453792995776,3.7787741497387417,0.6271912945576285,1.478753206304683,1
623,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.9259110514018447,6.396520657272593,0.7484030553398741,0.0007615281360713322,1
624,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.077917917493822,7.761543873400968,0.9360706086069424,0.08882251996968327,1
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7467308159262758,0.8470299481994203,0.9824770099875554,2.4227299304205423,1
626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.2398018527752495,3.8247867667277258,0.4926848752549474,0.13850908635733927,1
627,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.897386002102147,9.777751801591924,0.9450078340440055,2.315137829602514,1
628,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.288523276176503,0.023095960563236373,0.35924264062264355,2.1400921783679148,0
629,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3805036613472992,4.58911006771472,0.7276448018535098,2.0379717983737473,1
630,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.921439359314583,4.689095558536192,0.9367956851643142,1.6335173065266424,1
631,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0043902597298182,8.237215576042123,0.01623277738115958,1.0419845643722971,1
632,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.2367112361306702,2.9022690681057286,0.9205432422211861,2.917794358585208,1
633,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.594486259040904,7.760306496963074,0.8850501127176501,2.7322126830157183,1
634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.428992126724404,0.022002225633626082,0.20548580262251048,1.4229447947729974,0
635,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5114452826799267,4.9075001776479965,0.40971359974666854,0.5262598979089664,0
636,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.349367025954144,3.193204882982678,0.12291964328588456,0.7037327740272459,1
637,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25266445344927724,8.081555296908778,0.7471868070268448,0.042048518863533224,1
638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4413362828083842,4.02947278792338,0.7774135601794165,2.6168257564807833,1
639,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.081364838340192,0.6987841961235586,0.8809419204310185,1.0902416261957857,1
640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4089653785767855,7.0838696496411835,0.4414519606716867,1.4574596947995753,1
641,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0384456765938266,0.13222987540227105,0.6300614901694244,1.5793597655633802,1
642,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.3001506889762195,3.3441653958059945,0.8436475202595983,2.379399869446601,1
643,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.481397036135563,4.983299977548057,0.09337831724815804,1.8453891296222953,0
644,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.6655312247735576,7.417424111095788,0.1191581675877671,0.20784289421354585,1
645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4219756926173592,3.1306391292095395,0.817784653379687,1.1312879180933617,1
646,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.3158384995286063,1.0409745447219276,0.44196947371348594,1.3688055997655464,1
647,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.7952249384975385,8.252565367774768,0.8028693878272374,2.1547080171923487,1
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.704093379323051,0.09822662159334805,0.0001503810808555217,2.3521277550101627,0
649,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0824396084041943,8.73131132451127,0.11502807960773354,0.01548823812251332,1
650,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4749587464647598,1.0649753914801685,0.3683432643678146,1.7959934985945796,1
651,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.27191585398487594,1.257009545485852,0.39765720059567466,0.08923515202958665,1
652,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7883167609941801,1.6622886434189632,0.8337578807060013,2.5063655566064043,1
653,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0877142550942467,1.483430094763435,0.5097824983290283,0.7201180802396271,1
654,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2383787204197998,7.9477905174613195,0.9179645340523743,0.999393675093397,1
655,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.601125362799399,8.109813644624532,0.4246977056919615,0.6988242517065733,1
656,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.185770021440599,1.6946798656708961,0.06696385261630333,2.6033187804772906,1
657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.722315370238682,1.1251762066662319,0.4579620447204654,0.9020534877912664,0
658,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.419481984148196,5.724806300854771,0.4110087837148637,2.2263639655587344,1
659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.43247884194561,6.997069573566684,0.5494572519173974,1.8389060271573503,1
660,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.725936775426131,5.590398575042429,0.6398291539559243,2.588164452774876,1
661,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.4383600005835575,0.27689866481070413,0.058904470442266765,0.5932834222109398,0
662,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.3068061379914848,7.660882525012015,0.6175294326584521,1.5516647369799323,1
663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.32113686934819,7.141902159345912,0.1322736703059394,2.501010618914105,0
664,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.75183555946274,7.172595751999199,0.4318131838784951,1.8317940985986791,1
665,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6163411163975424,2.0721322897390593,0.8923301730765345,0.03676440854893093,1
666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7181119959695836,0.7028270768866407,0.13383652807049606,0.7606922780910322,0
667,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.044422802881142,9.972844230304165,0.20875950660893228,2.053042956891858,0
668,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.9339038125329155,4.7779723258507945,0.42301876341829303,1.8347673179072783,0
669,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.404787420443246,7.262427424605922,0.0603938712493397,2.6894478756555884,1
670,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.255112690225657,0.9641737841206155,0.2862766139163948,2.77655416556939,1
671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3269576035595495,5.04932263892491,0.07746912782586235,2.40094670199304,1
672,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0659178468920194,5.040966585100231,0.4770436210737763,0.5509169924742553,1
673,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.8871431252890343,1.2285801341521918,0.5733787248278139,1.1159882662683542,1
674,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.4824904108366064,3.5160764473265385,0.7492823555021945,2.8940568321203775,1
675,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8139382471166878,8.914633385597075,0.9232393801200276,1.4514777075923408,1
676,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8577273521675712,6.9021492620364056,0.43762089411999383,1.0019961683160694,1
677,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.589532227904521,7.316707998695561,0.6278099516269031,2.885992324819666,1
678,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.296469300430492,8.782887916325304,0.060068290891644116,2.0985576678864146,1
679,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5611172278912626,3.10285598925217,0.4753138283200081,2.0893276003676937,0
680,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.35955809387135,7.8994470266797565,0.8700073629596982,1.2370937178611063,1
681,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.9235763143028057,0.9653872253725138,0.5922786870825657,0.2805377913246184,1
682,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3031354544760889,5.7754873185332,0.3751014129982331,2.950486537135733,1
683,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.145922539720342,5.3414807634265635,0.08924627034682198,0.2544026389386036,1
684,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.4999891816568747,4.311922001203951,0.4985858788649463,1.9979064543293439,1
685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.922164153568307,2.0916915542355854,0.9187033173373461,0.15332783680715245,1
686,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.3906897975369685,4.2752651434974345,0.07389422816593028,0.042968842244954564,1
687,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.819463871609765,8.442831394456377,0.5308714190246837,0.029815155690597228,1
688,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.017487356861606,7.307033740886183,0.42632328547379517,2.827303484301383,1
689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.4738280635694476,4.406032328429152,0.7594638594043187,1.3864860362016156,1
690,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.727100754296162,9.67588680957023,0.1511504764453302,1.8060891675644617,1
691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13867783154709767,7.852919157053381,0.1711952773615818,0.42396221162826686,1
692,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.7203972481155394,0.44260617815986336,0.7160043512962876,1.4631986090826752,1
693,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3068793428528477,7.507365235749796,0.6799575134724469,1.5564101516003133,1
694,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4548971880528088,7.185377796671676,0.5176827935162682,0.4579303289048907,1
695,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.585509838334217,0.4922065517688312,0.004558070912777268,1.374080075497632,0
696,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.876776482131577,9.265572656292239,0.8556647760152495,2.659554291892393,1
697,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.310095812486143,4.6703886326741815,0.9873976729273946,1.7255936580735611,1
698,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.9984823580133526,2.391274979525689,0.6674442074141516,0.5578600426615555,1
699,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.2491377439644632,4.482257909973008,0.9332279456145661,2.8659641869591397,1
700,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.301264023780731,8.337804667900105,0.7578146029737168,2.6785420312442727,1
701,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.4043440867462627,2.5050581957264075,0.684161923204092,2.781020354246941,1
702,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1138919644716663,9.140927931572634,0.35126349593570294,2.3427514188624214,1
703,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.2906625550150013,0.6473980874783591,0.07965966509987554,1.684078984132499,1
